"N5-056","N5","～てください","동사 て형 + ～てください","~해 주세요. 어떤 행동을 정중하게 부탁한다.","ここに<ruby>電話番号<rt>でんわばんごう</rt></ruby>を<ruby>書<rt>か</rt></ruby>いてください。","여기에 전화번호를 써 주세요.","わからないところをもう<ruby>一度<rt>いちど</rt></ruby><ruby>説明<rt>せつめい</rt></ruby>してください。","모르는 부분을 다시 한 번 설명해 주세요.","～ください는 물건 요청, ～てください는 행동 요청이다."
"N5-057","N5","～ないでください","동사 ない형 + ～ないでください","~하지 마세요. 어떤 행동을 하지 말아 달라고 정중하게 부탁한다.","この<ruby>部屋<rt>へや</rt></ruby>ではたばこを<ruby>吸<rt>す</rt></ruby>わないでください。","이 방에서는 담배를 피우지 마세요.","まだ<ruby>答<rt>こた</rt></ruby>えを<ruby>言<rt>い</rt></ruby>わないでください。","아직 답을 말하지 마세요.","～な보다 훨씬 부드럽고 정중한 금지 표현이다."
"N5-058","N5","～てもいい","동사 て형 + ～てもいい","~해도 된다. 허가되거나 괜찮음을 나타낸다.","このコピー<ruby>機<rt>き</rt></ruby>は<ruby>自由<rt>じゆう</rt></ruby>に<ruby>使<rt>つか</rt></ruby>ってもいいです。","이 복사기는 자유롭게 사용해도 됩니다.","この<ruby>薬<rt>くすり</rt></ruby>は<ruby>食後<rt>しょくご</rt></ruby>に<ruby>飲<rt>の</rt></ruby>んでもいいですよ。","이 약은 식후에 먹어도 됩니다.","～てはいけない와 반대되는 허가 표현이다."
"N5-059","N5","～てもいいですか","동사 て형 + ～てもいいですか","~해도 됩니까. 허가를 정중하게 묻는다.","ここで<ruby>少<rt>すこ</rt></ruby>し<ruby>休<rt>やす</rt></ruby>んでもいいですか。","여기서 조금 쉬어도 됩니까?","この<ruby>写真<rt>しゃしん</rt></ruby>をSNSに<ruby>出<rt>だ</rt></ruby>してもいいですか。","이 사진을 SNS에 올려도 됩니까?","～てもいい는 허가 자체, ～てもいいですか는 허가 요청이다."
"N5-060","N5","～てはいけない","동사 て형 + ～てはいけない","~하면 안 된다. 규칙이나 금지를 나타낸다.","この<ruby>池<rt>いけ</rt></ruby>で<ruby>泳<rt>およ</rt></ruby>いではいけない。","이 연못에서 수영하면 안 된다.","<ruby>大事<rt>だいじ</rt></ruby>な<ruby>書類<rt>しょるい</rt></ruby>をなくしてはいけない。","중요한 서류를 잃어버리면 안 된다.","～てもいい의 반대이며, ～な보다 덜 거칠다."
"N5-061","N5","～てはいけません","동사 て형 + ～てはいけません","~하면 안 됩니다. 정중하게 금지를 말한다.","この<ruby>席<rt>せき</rt></ruby>に<ruby>荷物<rt>にもつ</rt></ruby>を<ruby>置<rt>お</rt></ruby>いてはいけません。","이 자리에 짐을 두면 안 됩니다.","<ruby>試験<rt>しけん</rt></ruby><ruby>中<rt>ちゅう</rt></ruby>に<ruby>辞書<rt>じしょ</rt></ruby>を<ruby>見<rt>み</rt></ruby>てはいけません。","시험 중에 사전을 보면 안 됩니다.","～てはいけない의 정중체이다."
"N5-062","N5","～ちゃいけない","동사 て형 + ～ちゃいけない","~하면 안 돼. てはいけない의 구어 축약형이다.","そんなに<ruby>夜更<rt>よふ</rt></ruby>かししちゃいけないよ。","그렇게 늦게까지 깨어 있으면 안 돼.","このケーキ、<ruby>一人<rt>ひとり</rt></ruby>で<ruby>全部<rt>ぜんぶ</rt></ruby><ruby>食<rt>た</rt></ruby>べちゃいけない。","이 케이크, 혼자 다 먹으면 안 돼.","～てはいけない보다 훨씬 구어적이고 편한 말이다."
"N5-063","N5","～じゃいけない","동사 で형 + ～じゃいけない","~하면 안 돼. ではいけない의 구어 축약형이다.","ここでお<ruby>酒<rt>さけ</rt></ruby>を<ruby>飲<rt>の</rt></ruby>んじゃいけないよ。","여기서 술을 마시면 안 돼.","そんなに<ruby>急<rt>いそ</rt></ruby>いじゃいけない。","그렇게 서두르면 안 돼.","～ではいけない의 회화형이며, で형 동사에 잘 붙는다."
"N5-064","N5","～たほうがいい","동사 た형 + ～たほうがいい","~하는 편이 좋다. 그렇게 하는 것이 더 낫다고 조언한다.","のどが<ruby>痛<rt>いた</rt></ruby>いなら、<ruby>早<rt>はや</rt></ruby>く<ruby>病院<rt>びょういん</rt></ruby>に<ruby>行<rt>い</rt></ruby>ったほうがいいです。","목이 아프다면 빨리 병원에 가는 편이 좋습니다.","この<ruby>道<rt>みち</rt></ruby>は<ruby>暗<rt>くら</rt></ruby>いので、タクシーで<ruby>帰<rt>かえ</rt></ruby>ったほうがいいですよ。","이 길은 어두우니 택시로 돌아가는 편이 좋아요.","～てもいい는 허가, ～たほうがいい는 조언이다."
"N5-065","N5","～ないほうがいい","동사 ない형 + ～ないほうがいい","~하지 않는 편이 좋다. 삼가라고 조언한다.","そんなに<ruby>甘<rt>あま</rt></ruby>いものを<ruby>食<rt>た</rt></ruby>べないほうがいいですよ。","그렇게 단 것을 먹지 않는 편이 좋아요.","<ruby>熱<rt>ねつ</rt></ruby>があるなら、<ruby>今日<rt>きょう</rt></ruby>は<ruby>無理<rt>むり</rt></ruby>をしないほうがいいです。","열이 있다면 오늘은 무리하지 않는 편이 좋습니다.","～たほうがいい가 권장이라면, ～ないほうがいい는 자제 권유이다."
"N5-066","N5","～なくてもいい","동사 ない형 + ～なくてもいい","~하지 않아도 된다. 의무가 없음을 나타낸다.","この<ruby>宿題<rt>しゅくだい</rt></ruby>は<ruby>今日<rt>きょう</rt></ruby><ruby>出<rt>だ</rt></ruby>さなくてもいいです。","이 숙제는 오늘 내지 않아도 됩니다.","<ruby>時間<rt>じかん</rt></ruby>がなければ、<ruby>全部<rt>ぜんぶ</rt></ruby><ruby>読<rt>よ</rt></ruby>まなくてもいいですよ。","시간이 없으면 전부 읽지 않아도 돼요.","～てもいい는 ‘해도 됨’, ～なくてもいい는 ‘안 해도 됨’이다."
"N5-067","N5","～な","동사 기본형 + ～な","~하지 마. 직접적이고 강한 금지 표현이다.","そこに<ruby>入<rt>はい</rt></ruby>るな。","거기에 들어가지 마.","<ruby>人<rt>ひと</rt></ruby>のものを<ruby>勝手<rt>かって</rt></ruby>に<ruby>使<rt>つか</rt></ruby>うな。","남의 물건을 함부로 쓰지 마.","～ないでください보다 거칠고 직접적이다."
"N5-068","N5","～ませんか","동사 ます형 + ～ませんか","~하지 않겠습니까. 상대를 정중하게 권한다.","<ruby>今日<rt>きょう</rt></ruby>の<ruby>帰<rt>かえ</rt></ruby>りに<ruby>少<rt>すこ</rt></ruby>し<ruby>話<rt>はな</rt></ruby>しませんか。","오늘 돌아가는 길에 잠깐 이야기하지 않겠습니까?","このあと<ruby>一緒<rt>いっしょ</rt></ruby>に<ruby>昼<rt>ひる</rt></ruby>ごはんを<ruby>食<rt>た</rt></ruby>べませんか。","이따가 함께 점심 먹지 않겠습니까?","～ましょう보다 상대의 의향을 더 부드럽게 묻는다."
"N5-069","N5","～ましょう","동사 ます형 + ～ましょう","~합시다. 함께 하자는 적극적인 제안이다.","そろそろ<ruby>会議<rt>かいぎ</rt></ruby>を<ruby>始<rt>はじ</rt></ruby>めましょう。","이제 슬슬 회의를 시작합시다.","<ruby>駅<rt>えき</rt></ruby>まで<ruby>一緒<rt>いっしょ</rt></ruby>に<ruby>歩<rt>ある</rt></ruby>きましょう。","역까지 함께 걸어갑시다.","～ませんか보다 더 직접적이고 적극적인 제안이다."
"N5-070","N5","～ましょうか","동사 ます형 + ～ましょうか","~할까요. 내가 해 줄지를 묻거나 제안한다.","その<ruby>荷物<rt>にもつ</rt></ruby>、<ruby>私<rt>わたし</rt></ruby>が<ruby>持<rt>も</rt></ruby>ちましょうか。","그 짐, 제가 들어 드릴까요?","エアコンを<ruby>消<rt>け</rt></ruby>しましょうか。","에어컨을 끌까요?","～ましょう는 함께 하자는 말, ～ましょうか는 화자의 제안·도움 제의에 가깝다."
"N5-071","N5","～はどうですか","명사 + ～はどうですか / 동사 기본형 + のはどうですか","~은/는 어떻습니까. 부드럽게 제안하거나 의견을 묻는다.","この<ruby>席<rt>せき</rt></ruby>はどうですか。","이 자리는 어떻습니까?","<ruby>今週末<rt>こんしゅうまつ</rt></ruby>、<ruby>近<rt>ちか</rt></ruby>くの<ruby>公園<rt>こうえん</rt></ruby>を<ruby>散歩<rt>さんぽ</rt></ruby>するのはどうですか。","이번 주말에 근처 공원을 산책하는 건 어떻습니까?","～ませんか보다 더 완곡하게 선택지를 내미는 느낌이다."
"N5-072","N5","～たい","동사 ます형 + ～たい","~하고 싶다. 화자 자신의 희망을 나타낸다.","<ruby>今年<rt>ことし</rt></ruby>は<ruby>北海道<rt>ほっかいどう</rt></ruby>へ<ruby>旅行<rt>りょこう</rt></ruby>したいです。","올해는 홋카이도로 여행하고 싶습니다.","<ruby>次<rt>つぎ</rt></ruby>の<ruby>休<rt>やす</rt></ruby>みにはゆっくり<ruby>寝<rt>ね</rt></ruby>たいです。","다음 휴일에는 푹 자고 싶습니다.","～がほしい는 물건을 원할 때, ～たい는 동작을 원할 때 쓴다."
"N5-073","N5","～たくない","동사 ます형 + ～たくない","~하고 싶지 않다. 화자 자신의 비희망을 나타낸다.","まだ<ruby>家<rt>いえ</rt></ruby>に<ruby>帰<rt>かえ</rt></ruby>りたくないです。","아직 집에 돌아가고 싶지 않습니다.","そのことはもう<ruby>思<rt>おも</rt></ruby>い<ruby>出<rt>だ</rt></ruby>したくない。","그 일은 이제 더 이상 떠올리고 싶지 않다.","～ない보다 단순 부정보다 ‘의욕 없음’에 가깝다."
"N5-074","N5","～がほしい","명사 + ～がほしい","~을/를 원하다. 화자 자신이 물건이나 상태를 바람을 나타낸다.","<ruby>来年<rt>らいねん</rt></ruby>までに<ruby>新<rt>あたら</rt></ruby>しいパソコンがほしいです。","내년까지 새 컴퓨터를 원합니다.","いまは<ruby>少<rt>すこ</rt></ruby>し<ruby>静<rt>しず</rt></ruby>かな<ruby>時間<rt>じかん</rt></ruby>がほしい。","지금은 조금 조용한 시간이 필요하다.","～たい는 동작 희망, ～がほしい는 명사 대상 희망이다."
"N5-075","N5","～たことがある","동사 た형 + ～たことがある","~한 적이 있다. 과거 경험이 있음을 나타낸다.","<ruby>私<rt>わたし</rt></ruby>は<ruby>着物<rt>きもの</rt></ruby>を<ruby>着<rt>き</rt></ruby>たことがあります。","저는 기모노를 입어 본 적이 있습니다.","この<ruby>店<rt>みせ</rt></ruby>のラーメンを<ruby>食<rt>た</rt></ruby>べたことがありますか。","이 가게 라멘을 먹어 본 적이 있습니까?","단순 과거와 달리 ‘경험 유무’ 자체를 말한다."
"N5-076","N5","～<ruby>好<rt>す</rt></ruby>き","명사 + が + ～好き","~을/를 좋아하다.","<ruby>私<rt>わたし</rt></ruby>は<ruby>甘<rt>あま</rt></ruby>いものが<ruby>好<rt>す</rt></ruby>きです。","저는 단것을 좋아합니다.","<ruby>妹<rt>いもうと</rt></ruby>は<ruby>静<rt>しず</rt></ruby>かな<ruby>音楽<rt>おんがく</rt></ruby>が<ruby>好<rt>す</rt></ruby>きです。","여동생은 조용한 음악을 좋아합니다.","명사를 좋아할 때 쓰고, 동작을 좋아할 때는 ～のが好き를 쓴다."
"N5-077","N5","～<ruby>嫌<rt>きら</rt></ruby>い","명사 + が + ～嫌い","~을/를 싫어하다.","<ruby>父<rt>ちち</rt></ruby>は<ruby>熱<rt>あつ</rt></ruby>い<ruby>飲<rt>の</rt></ruby>み<ruby>物<rt>もの</rt></ruby>が<ruby>嫌<rt>きら</rt></ruby>いです。","아버지는 뜨거운 음료를 싫어합니다.","<ruby>私<rt>わたし</rt></ruby>は<ruby>人<rt>ひと</rt></ruby>ごみがあまり<ruby>嫌<rt>きら</rt></ruby>いではありません。","저는 사람이 많은 곳을 그다지 싫어하지 않습니다.","명사를 싫어할 때 쓰고, 동작 자체는 ～のが嫌い보다 보통 다른 표현을 더 많이 쓴다."
"N5-078","N5","～のが<ruby>好<rt>す</rt></ruby>き","동사 기본형 + のが + ～好き","~하는 것을 좋아하다.","<ruby>兄<rt>あに</rt></ruby>は<ruby>休<rt>やす</rt></ruby>みの<ruby>日<rt>ひ</rt></ruby>に<ruby>走<rt>はし</rt></ruby>るのが<ruby>好<rt>す</rt></ruby>きです。","형은 쉬는 날에 달리는 것을 좋아합니다.","<ruby>私<rt>わたし</rt></ruby>はカフェで<ruby>本<rt>ほん</rt></ruby>を<ruby>読<rt>よ</rt></ruby>むのが<ruby>好<rt>す</rt></ruby>きです。","저는 카페에서 책 읽는 것을 좋아합니다.","명사 기호는 ～好き, 동작 기호는 ～のが好き를 쓴다."
"N5-079","N5","～のが<ruby>上手<rt>じょうず</rt></ruby>","동사 기본형 + のが + ～上手","~하는 것을 잘하다.","<ruby>田中<rt>たなか</rt></ruby>さんは<ruby>人<rt>ひと</rt></ruby>に<ruby>説明<rt>せつめい</rt></ruby>するのが<ruby>上手<rt>じょうず</rt></ruby>です。","다나카 씨는 남에게 설명하는 것을 잘합니다.","あの<ruby>子<rt>こ</rt></ruby>は<ruby>速<rt>はや</rt></ruby>く<ruby>泳<rt>およ</rt></ruby>ぐのが<ruby>上手<rt>じょうず</rt></ruby>です。","저 아이는 빨리 수영하는 것을 잘합니다.","자신에게는 ～得意가 더 자연스러운 경우가 많다."
"N5-080","N5","～のが<ruby>下手<rt>へた</rt></ruby>","동사 기본형 + のが + ～下手","~하는 것을 못하다.","<ruby>私<rt>わたし</rt></ruby>は<ruby>人前<rt>ひとまえ</rt></ruby>で<ruby>話<rt>はな</rt></ruby>すのが<ruby>下手<rt>へた</rt></ruby>です。","저는 사람들 앞에서 말하는 것을 잘 못합니다.","<ruby>弟<rt>おとうと</rt></ruby>は<ruby>字<rt>じ</rt></ruby>をきれいに<ruby>書<rt>か</rt></ruby>くのが<ruby>下手<rt>へた</rt></ruby>です。","남동생은 글씨를 예쁘게 쓰는 것을 잘 못합니다.","～ができる는 가능 여부, ～のが下手는 능숙하지 않음을 말한다."
"N5-081","N5","～ができる","명사 + が + ～できる","~을/를 할 수 있다; 가능하다.","<ruby>姉<rt>あね</rt></ruby>は<ruby>日本語<rt>にほんご</rt></ruby>と<ruby>中国語<rt>ちゅうごくご</rt></ruby>ができます。","누나는 일본어와 중국어를 할 수 있습니다.","この<ruby>店<rt>みせ</rt></ruby>ではカード<ruby>決済<rt>けっさい</rt></ruby>ができます。","이 가게에서는 카드 결제가 가능합니다.","～のが上手는 잘함, ～ができる는 가능함에 초점이 있다."
"N5-082","N5","～<ruby>方<rt>かた</rt></ruby>","동사 ます형 어간 + ～方","~하는 법, 방법.","この<ruby>機械<rt>きかい</rt></ruby>の<ruby>使<rt>つか</rt></ruby>い<ruby>方<rt>かた</rt></ruby>を<ruby>簡単<rt>かんたん</rt></ruby>に<ruby>説明<rt>せつめい</rt></ruby>します。","이 기계의 사용법을 간단히 설명하겠습니다.","みそしるの<ruby>作<rt>つく</rt></ruby>り<ruby>方<rt>かた</rt></ruby>を<ruby>動画<rt>どうが</rt></ruby>で<ruby>見<rt>み</rt></ruby>ました。","된장국 만드는 법을 영상으로 봤습니다.","동작 자체가 아니라 방법을 명사처럼 나타내는 표현이다."
"N5-083","N5","～より","명사 + ～より","~보다.","このかばんは<ruby>前<rt>まえ</rt></ruby>のものより<ruby>軽<rt>かる</rt></ruby>いです。","이 가방은 전 것보다 가볍습니다.","<ruby>今日<rt>きょう</rt></ruby>は<ruby>先週<rt>せんしゅう</rt></ruby>より<ruby>忙<rt>いそが</rt></ruby>しいです。","오늘은 지난주보다 바쁩니다.","～より～のほうが가 비교 결과를 더 분명하게 드러낸다."
